batch_size,metric,learning_type,dataset,split_type,model,seed,traj
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidential_Config,9,"[1.0161843247337798, 0.9595175302394326, 0.9091504200575814, 1.126571203686772, 1.0465515826342593, 1.0130372658063802, 0.9931410421909258, 0.9534546181444544, 0.9475551113524632, 0.9296464684232656, 0.9222571512611129]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidential_Config,9,"[1.0161843247337798, 0.9651034045097266, 1.0386252792605133, 1.0143693522637545, 0.9678933151251355, 1.0131894424296026, 1.0329007257089586, 1.0049402405161036, 1.0226315549657796, 1.014838618851256, 1.0011454052355084]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,0,"[1.3387891092504778, 1.308341664745081, 1.2536743900138574, 1.1163693173507865, 1.0879563434237336, 1.0920622131606108, 1.0884784128305949, 1.0505807971902217, 1.047423400762958, 1.034032641163051, 1.034371190150838]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,0,"[1.3387891092504778, 1.0782528153787294, 1.075090502639716, 1.022100924041742, 1.0144474566015642, 1.0208384603861262, 1.01584439638388, 1.019066969325725, 1.0315632633910474, 1.0067458754819267, 1.0143296674111384]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,0,"[1.1494777329429609, 1.1313579562666056, 1.11439262547526, 1.0896902251462557, 1.0867482543366147, 1.103070280259722, 1.0904307821014514, 1.0860087876986464, 1.0923945436371527, 1.0957738315557313, 1.087988902438503]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,0,"[1.1494777329429609, 1.0832368016259109, 1.1338783038614255, 1.1344136386325585, 1.0954967744832416, 1.0839545284137713, 1.0891179376631606, 1.0959277934058085, 1.0698521753139016, 1.0582067655651082, 1.0615894848268963]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,0,"[1.4074102146380207, 1.1799295448076752, 1.226253613741643, 1.1210148231265151, 1.1190392832060378, 1.131502437177155, 1.1132692375416553, 1.1115861960277664, 1.116876250924262, 1.062888262737702, 1.074764532343246]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,0,"[1.4074102146380207, 1.3083630674400537, 1.3098267291161223, 1.292521720653809, 1.2261197595527675, 1.1838458176021862, 1.1691956153300354, 1.1195095255078562, 1.1515359076978866, 1.1750150453629609, 1.1500352689739193]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,1,"[1.3934633886836545, 1.5127026075804193, 1.1991607477229638, 1.174774677557738, 1.223545597679526, 1.1390350917817624, 1.0757157962986494, 1.122265041953731, 1.10480503465861, 1.091182855094152, 1.0684874432824143]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,1,"[1.3934633886836545, 1.2371580443779575, 1.0869441223726566, 1.1212180122180426, 1.074177696021505, 1.0732050833872933, 1.089896162646632, 1.0659649939326323, 1.0564518596318306, 1.040102053318553, 1.039087480738776]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,1,"[1.2379909092923302, 1.072968875016827, 1.0691602177509243, 1.0061285644454034, 1.0417980610515398, 1.09311887260065, 1.0303531521234115, 1.0512121098445335, 1.030107438626316, 1.0309941953595017, 1.0261291542427726]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,1,"[1.2379909092923302, 1.1692481229878762, 1.0824565511317394, 1.119271103548515, 1.0919108742329229, 1.0701718114162304, 1.0578283192130922, 1.0537944368566303, 1.0253067155728484, 1.0265655676530838, 1.0386472899263914]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,1,"[1.281937003442973, 1.4362212837010908, 1.2085620940407853, 1.2448286407730116, 1.188966943189884, 1.0806134967521988, 1.049678642220779, 1.0891665660612122, 1.0892298131783276, 1.0661725525465175, 1.0811932239527502]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,1,"[1.2819341210078317, 1.047357091856874, 1.0350053014946303, 1.0408602771633175, 1.031216145567673, 1.028726064088869, 1.0150776250821971, 1.0215237618669688, 0.9987245751569684, 1.0002266303898757, 1.0147278871444934]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,2,"[1.2259414687552872, 1.4680822171001977, 1.1485312374425292, 1.1297937182031124, 1.1239437229452802, 1.1188676946874068, 1.086621064222897, 1.0739855690854176, 1.0691483887700666, 1.0561108976013156, 1.062543586235571]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,2,"[1.2259414687552872, 1.5852325858325014, 1.1419075458546997, 1.0489961230705656, 1.092815090210047, 1.0998652310356365, 1.1209127815750315, 1.0707663062637698, 1.087363063940081, 1.0678533149317904, 1.0589143996320087]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,2,"[1.4058766361797206, 1.7730465344840094, 1.377075185938017, 1.070845494881154, 1.0327855009727314, 1.0487728992327543, 1.0523860053827547, 1.1270136150428052, 1.0640575072160037, 1.04808519773589, 1.0141273969877436]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,2,"[1.4058766361797206, 1.285530915244316, 1.338808807453671, 1.1581727875846572, 1.0807229338421034, 1.0736379678632435, 1.009654765720559, 1.0360013345178072, 1.0028106437901194, 1.0068899641008031, 1.0150904430005845]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,2,"[1.8528812311045484, 1.5720762216751796, 1.55152628730982, 1.2947842761793045, 1.2221356692187957, 1.2351161750749582, 1.2041893094717318, 1.2033692758239083, 1.2542153441966375, 1.124312348229752, 1.1802164741136083]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,2,"[1.8528812311045484, 1.432320967259589, 1.2066108336449028, 1.207173887798886, 1.153391641758444, 1.1244483019461506, 1.1290094107555548, 1.12739923024657, 1.1508059317916064, 1.1295648234265536, 1.114450571328398]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,3,"[1.1010629561377658, 1.1925592999201504, 1.0944878963945237, 1.0780030261427545, 1.0794166733358883, 1.0840611455662048, 1.0762233509753334, 1.0618826372649122, 1.0774833370036894, 1.062818666398047, 1.063350604131857]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,3,"[1.1010630180373338, 1.2265042118163254, 1.3238545278028406, 1.1408212854526394, 1.1027942182358206, 1.0852390334482045, 1.106576877288556, 1.1264137651311952, 1.108637608229598, 1.0744777362988664, 1.0631344644904324]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,3,"[1.2742971799014395, 1.230924650690686, 1.2770024639498876, 1.279549044084753, 1.420188694902831, 1.375746667426694, 1.2105339635552936, 1.1069718431791358, 1.0860673057584995, 1.104087061935079, 1.0965318668982325]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,3,"[1.2740713001709196, 1.1348687754201616, 1.1863603854460136, 1.1117211997896044, 1.0910489906402003, 1.0856602492205722, 1.0889379864942117, 1.0801323318126126, 1.0819527349209008, 1.0967345400130466, 1.0777057738208764]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,3,"[1.5019061689401632, 1.3335122474022387, 1.3165215335915337, 1.3542018741716624, 1.3984609978279758, 1.4089876272480146, 1.39371837047436, 1.3968640248191118, 1.3654935335722371, 1.351867453791266, 1.384572793346966]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,3,"[1.5019061689401632, 1.1531001986526814, 1.121866144311964, 1.1389815405217634, 1.1494757334173042, 1.140626232997122, 1.1665448636714837, 1.2040161811047438, 1.2066369981513316, 1.1968501043677182, 1.1695672786905835]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,4,"[1.6838442919068313, 1.428031357993511, 1.64761268532992, 1.2801664582389622, 1.130362670454201, 1.0691927259500895, 1.0737126717583043, 1.1106821009514147, 1.0709942591134287, 1.0647385881538305, 1.104526787391017]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,4,"[1.6838442919068313, 1.241073492873807, 1.1551750641476894, 1.0738059954266472, 1.0748705312308773, 1.038289174416857, 1.0389181980152642, 1.0327066460184795, 1.0394236929558736, 1.036972149332222, 1.041844079254474]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,4,"[1.6079167861275294, 1.4221207994775875, 1.3947606953223617, 1.3061436394879211, 1.2912021229346724, 1.2319454327774164, 1.1995488043377562, 1.24618785780409, 1.1789064886195353, 1.208445498533976, 1.126871995468396]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,4,"[1.6079167861275294, 1.1793397717886664, 1.1427514907637282, 1.108103347416119, 1.108390554718923, 1.1070805347577104, 1.1055435227411197, 1.110540451185672, 1.1089319737331775, 1.1168078600745237, 1.1121803292523955]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,4,"[1.091208392755467, 1.1127567776237426, 1.1006141762890975, 1.1732346326153065, 1.1336765017119466, 1.1467881154073023, 1.1467998856140968, 1.1640315162410202, 1.216686838781447, 1.2568759067569697, 1.1737947064505472]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,4,"[1.091208392755467, 1.1591332162744723, 1.0646734234512394, 1.0387603987627132, 1.0254750108397412, 1.0309265094234787, 1.0644093464879212, 1.044668564780221, 1.0593212305155804, 1.0464927016238197, 1.0381007859327824]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,5,"[1.1998276700965975, 1.4057282415288102, 1.1654318130168326, 1.1812482995623066, 1.158488013249282, 1.1483973992754284, 1.1190810529554729, 1.187423458506968, 1.3161759997751068, 1.2731668522175998, 1.2499740472687402]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,5,"[1.1998276700965975, 1.0956098776720389, 1.0917548061380418, 1.0459486278205408, 1.034880166990524, 1.046956536653202, 1.074517444509148, 1.0627685380528846, 1.0609870074545666, 1.0663121222276428, 1.02320394636211]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,5,"[1.1789231583602555, 1.1618232000766964, 1.0865963200330109, 1.1541596328429835, 1.1323968196748642, 1.0803674562659216, 1.0612755229207245, 1.0632589816935525, 1.0570556303429988, 1.043604567419603, 1.0307162901539546]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,5,"[1.1789242541703258, 1.2319887890995225, 1.1192369392491357, 1.1657730036626006, 1.149553575245288, 1.0936552455086863, 1.0783647674164538, 1.1021469961368844, 1.109798477545827, 1.0666217643191025, 1.0594339522273957]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,5,"[1.2780257716040004, 1.1138369377782291, 1.3219950753305238, 1.3075227982168545, 1.2272918977780083, 1.1092893336520993, 1.1050064317540538, 1.1253645315553389, 1.1422734648319723, 1.1218461128898145, 1.114580820989207]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,5,"[1.2780257716040004, 1.0804458854612775, 0.9504614700906476, 0.9435990868476524, 1.114098743538643, 1.087520032466727, 1.1714656939443908, 1.0063296603774234, 1.202597444525513, 1.1821950968572972, 1.0849085650088617]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,6,"[1.232257383336825, 1.0921867072390876, 1.1149568630216653, 1.0738526181425974, 1.0914698938517864, 1.106915630884948, 1.1391265120688476, 1.1537867332948868, 1.0646332859267214, 1.051688187873295, 1.050826033773839]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,6,"[1.232257383336825, 1.1260703484344703, 1.0708039512267873, 1.0630129851828989, 1.051652823154921, 1.0695414495069624, 1.0849790851616443, 1.0748796930043805, 1.0590890787640233, 1.1191501170548166, 1.074603026365676]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,6,"[1.7425170628396802, 1.413044552329845, 1.4755533622291888, 1.4044800894114764, 1.2358063436927202, 1.1210366894116182, 1.1260641159747564, 1.131005673571385, 1.1333467772955743, 1.1270796515688235, 1.1269524831162223]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,6,"[1.7425170628396802, 1.2378585881506845, 1.215283462434651, 1.1542411413407117, 1.1309946854935886, 1.110734433551951, 1.108104844595041, 1.1326530871710676, 1.1371421502307737, 1.110099233226428, 1.116059522728172]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,6,"[1.7214669730961911, 1.264100354921802, 1.4563806599829374, 1.3611825079778137, 1.266612297567715, 1.2332481728152824, 1.1018089540456797, 1.091164866267415, 1.0798379972713552, 1.0722365197169277, 1.073152293641279]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,6,"[1.7211804537472006, 1.2478625964564862, 1.1189605659043391, 1.0973980428116978, 1.1075734075288268, 1.114972603909256, 1.1031821798670756, 1.0881379910269218, 1.0859885626299262, 1.08871118330523, 1.0820930928782306]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,7,"[1.1100071331301844, 1.144848222439202, 1.239343439664608, 1.196258968337964, 1.187374097371961, 1.1795160544997376, 1.0691449026593025, 1.1457422843938847, 1.1262618414889796, 1.1700812025943603, 1.151903734459232]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,7,"[1.1100071331301844, 1.1178476038019494, 1.0397827094790342, 1.05900284208027, 1.0564263651594898, 1.0470097817175177, 1.0675715144636666, 1.0482969881419613, 1.0377268310305896, 1.0537492369836643, 1.0267243017105194]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,7,"[1.2196365907436637, 1.0039941009708873, 1.0175103012709985, 0.9875140013229669, 0.9840781570360358, 1.0038476751175744, 1.0774761458728912, 1.1120574703308557, 1.0594591440567376, 1.0421069694136065, 1.0150803440529754]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,7,"[1.2196365907436637, 1.038676910450471, 1.0208448059409192, 0.9487129847193826, 0.9516325179203768, 0.9499447096696854, 0.9645864737194204, 1.0227139728749692, 0.974215922673762, 0.9597533550789352, 0.9614066955507]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,7,"[1.3878028336619943, 1.1502797160449765, 1.1926311768730695, 1.15632167964984, 1.1084274692234624, 1.0956692689509837, 1.1083115901035543, 1.102280264063383, 1.1203392986667735, 1.163810784590643, 1.1154089768094064]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,7,"[1.3878028336619943, 1.4082805961389055, 1.2212653153950932, 1.1628328643137218, 1.1732954024496085, 1.1136921604722558, 1.1091581820503962, 1.1172709465586024, 1.1280206672243978, 1.1407440486034657, 1.1374021084913046]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,8,"[1.1847475031106611, 1.2037902785393322, 1.265857438553182, 1.33183196740686, 1.379921709536858, 1.2672834099330128, 1.183811053467777, 1.2502636350236165, 1.333971005231487, 1.2499366740602975, 1.1983392201090544]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,8,"[1.1847474970741942, 1.1545325402814133, 1.2540314382995728, 1.2416351021965024, 1.1865552196967233, 1.121932849943763, 1.1276388165540223, 1.135667070473216, 1.1019480759707865, 1.1344905415769762, 1.0856588052460252]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,8,"[1.1445591651171108, 1.1088013479081298, 1.1560309899081314, 1.1151340687390026, 1.114213911599119, 1.1116338225575897, 1.1955946732859033, 1.15151571460849, 1.152906501958324, 1.1385723097127545, 1.135269661036851]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,8,"[1.1445591651171108, 1.149092645914398, 1.1040622472567534, 1.082811966064797, 1.0877409411300656, 1.078823331994052, 1.0893080045883212, 1.09086576347276, 1.0934028303568304, 1.0792968658388398, 1.08566071278052]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,8,"[1.3736408095512256, 1.0543075354023337, 1.3817343675668516, 1.278720719045195, 1.249369849926176, 1.2221798820089036, 1.2298892441762603, 1.211115978753618, 1.2426392217751094, 1.2675831891230966, 1.2495772161809322]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,8,"[1.37364607750024, 1.0323022751680633, 1.1201515513709197, 1.130663436951731, 1.1067690717476506, 1.1175219801220562, 1.142507944560524, 1.161110318105876, 1.0860687440841803, 1.145178769323441, 1.1384245928970471]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,9,"[1.4120763386199413, 1.2803312780504377, 1.2092887616205272, 1.230671012757473, 1.2227719501681138, 1.1530786494713017, 1.1055100674855396, 1.1238523010899906, 1.057768760839232, 1.0716997675865876, 1.0452031422240338]"
8,rmse,passive,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialAleatoric_Config,9,"[1.4120763386199413, 1.2454653730711025, 1.1617169233879177, 1.0858363031541949, 1.0735488625460663, 1.0621556239693577, 1.0668243473281551, 1.049478728907409, 1.0562325331403666, 1.043647551594739, 1.0388632367497277]"
8,rmse,active,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,9,"[1.158282956247827, 1.254754357476828, 1.14978892727941, 1.060155937745855, 1.0663093028123023, 1.0511875291414952, 1.0582108646569042, 1.0514535521953507, 1.0683611826717334, 1.070706914159099, 1.046503640046741]"
8,rmse,passive,CHEMBL219-1,random,DMPNN_RegressionEvidentialAleatoric_Config,9,"[1.158282956247827, 1.207243981376499, 1.0812964820670985, 1.045701149766432, 1.0274948362922014, 0.9972015112577564, 0.9962825015856016, 1.0334466742611743, 1.004731034064312, 0.9925057989744038, 0.9884831903813042]"
8,rmse,active,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,9,"[1.0161843247337798, 0.9595175302394326, 0.9095745317992072, 1.052059104802165, 1.047807455906192, 0.94156084878154, 0.9149093590283748, 0.901814467348249, 0.890854798181017, 0.8970812699100461, 0.9195919703348132]"
8,rmse,passive,CHEMBL219-1,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,9,"[1.0161843247337798, 0.9651034045097266, 1.0386252792605133, 1.0143693522637545, 0.9678933151251355, 1.0131894424296026, 1.0329007257089586, 1.0049402405161036, 1.0226315549657796, 1.014838618851256, 1.0011454052355084]"
8,rmse,active,CHEMBL219-1,SIMPD,DMPNN_RegressionEvidentialEpistemic_Config,0,"[1.3387891092504778, 1.3083415375332348, 1.2916806634125555, 1.123356482048974, 1.1397204010000104, 1.1367692164837304, 1.0740610709963856, 1.040129740339742, 1.0356252680182374, 1.0348095805466344, 1.040130170404698]"
